Length	12.5	37.5	62.5	87.5	112.5	137.5	162.5	187.5	212.5	237.5	262.5	287.5	312.5	337.5	362.5	387.5	412.5	437.5	462.5	487.5	512.5	537.5	562.5	587.5	612.5	637.5	662.5	687.5	712.5	737.5	762.5	787.5
12.5	0	0	0	0	0	0	-8.91901534070639e-05	-9.97263443645441e-06	3.46224422670775e-05	-0.00058970863158237	-0.000713521227256511	0.000103867326801233	-0.000114403517758713	-0.000232948017954114	-2.99179033093632e-05	-3.51859987881034e-05	-0.000213566305602231	8.8626596886038e-05	0.000464768922866176	0.000108571865758947	0.000153166942462479	-0.000119108056716427	-1.99452688729088e-05	6.9244884534155e-05	0	0	0	0	0	0	3.46224422670775e-05	0
37.5	0	0	0	0	0	-9.97263443645441e-06	-0.000401355690331787	2.46498078306231e-05	6.9244884534155e-05	-0.000277543094657646	-0.000664221611595265	-0.000232948017954114	-9.4458248885804e-05	0.00012795357811083	0.00027171144265788	0.000172548654814362	0.000103303770280207	-0.000158998594462245	0.00096416028799943	0.000281684077094334	-3.98905377458176e-05	-3.98905377458176e-05	5.92722500977006e-05	-0.000109135422279973	0.000103867326801233	5.92722500977006e-05	0.000103867326801233	0	0	0	0	0
62.5	0	0	0	3.46224422670775e-05	0	-4.45950767035319e-05	-0.000490545843738851	-1.99452688729088e-05	5.92722500977006e-05	9.38946923647782e-05	4.7045389577143e-06	0.000261738808221426	-8.44856144493496e-05	2.40862513095973e-05	0.000311038423882672	0.000395524038332021	0.000123249039153116	3.8763424703766e-05	-6.03993631397523e-05	0.000167844115856647	0.000177816750293102	8.8626596886038e-05	0.000173112211335388	-0.000153730498983505	0.000242357095869543	5.92722500977006e-05	9.38946923647782e-05	3.46224422670775e-05	0	0	0	0
87.5	0	0	0	0	-4.45950767035319e-05	-0.000119108056716427	-0.000188352941250582	-0.000129080691152881	0.000128517134631856	0.000316306519361412	0.000306333884924958	8.33585014072979e-05	0.000390255942853281	0.000593286057498032	-0.00015429405550453	0.000617935865328655	0.000672503576468642	0.0002611752517004	0.00018195773272979	-0.000169534785419725	0.00012795357811083	7.86539624495836e-05	-9.4458248885804e-05	1.9381712351883e-05	9.4090779154286e-06	0.000108571865758947	0.000242357095869543	0.00013848976906831	0	0	0	0
112.5	0	0	-4.45950767035319e-05	2.46498078306231e-05	-4.45950767035319e-05	-0.000188352941250582	4.7045389577143e-06	-0.00014902596002579	0.000177816750293102	0.000118544500195401	9.85992313224925e-05	3.40588857460517e-05	0.000400228577289736	0.000162576020377907	0.000108008309237921	-2.05088253939347e-05	0.000524041172963877	0.000137362656026258	0.0003204475017981	0.00018722582820853	-0.00014902596002579	-0.000282811190136386	-5.63556521025852e-07	-0.000193621036729322	0.000117980943674375	0.000153166942462479	0.000365606135022658	0.000360901596064944	0.00013848976906831	0	0	0
137.5	0	-4.45950767035319e-05	0	2.46498078306231e-05	6.9244884534155e-05	-1.99452688729088e-05	0.000232384461433088	-7.97810754916353e-05	-0.000139053325589336	0.000192493923687271	0.000247061634827257	0.000172548654814362	0.000167280559335622	-0.000253456843348049	9.33311358437523e-05	9.4090779154286e-06	-5.83165199976595e-06	0.000296361250488503	0.000602695135413461	0.000686617193341784	0.000296361250488503	-2.05088253939347e-05	0.000103303770280207	9.80356748014666e-05	2.35226947885714e-05	0.000117980943674375	0.00035092896162849	0.000385551403895567	5.92722500977006e-05	0	0	0
162.5	0	3.46224422670775e-05	-2.99179033093632e-05	0.000163139576898933	2.46498078306231e-05	-0.000129080691152881	2.93543467883374e-05	-1.05361909574803e-05	-3.98905377458176e-05	0.000222411826996634	0.000123249039153116	0.000211875636039154	0.000261738808221426	0.000217143731517894	8.80630403650122e-05	1.88181558308572e-05	0.000301065789446217	0.000365606135022658	6.39767890554149e-05	0.000152603385941453	9.80356748014666e-05	-0.000411891881289268	-0.000748707226044614	2.87907902673116e-05	0.000325715597276841	-6.56674586184924e-05	8.80630403650122e-05	0.000405496672768476	0.000173112211335388	3.46224422670775e-05	3.46224422670775e-05	0
187.5	-8.91901534070639e-05	-9.91627878435183e-05	-1.52407299151945e-05	0.000202466558123725	0.000128517134631856	-0.000431273593641151	0.000143194308026024	-0.000322701727882204	-0.000238216113432854	-0.000252893286827023	-0.000114403517758713	0.00013322167358957	2.40862513095973e-05	0.000390255942853281	5.87086935766748e-05	5.34405980979347e-05	-0.00015429405550453	-0.000174239324377439	0.00115194967272899	0.000113276404716661	-9.97263443645441e-05	-7.03719975762067e-05	-0.000367296804585736	0.000201903001602699	-0.000109698978800999	0.000127390021589804	0.000484150635218059	0.000167844115856647	3.93269812247918e-05	3.46224422670775e-05	0	0
212.5	-4.45950767035319e-05	3.46224422670775e-05	-0.000129080691152881	4.7045389577143e-06	-7.45129800128952e-05	0.000163139576898933	-0.000114403517758713	0.000172548654814362	-5.51312676610122e-05	-4.04540942668435e-05	1.41136168731428e-05	-0.000278106651178672	-0.000168971228898699	-9.97263443645441e-05	4.40315201825061e-05	-0.00023351157447514	-0.00116003555081286	-0.0014528193753857	-0.00018477551533492	0.000524041172963877	0.000588017962019292	-5.04267287032979e-05	-0.000580299553666941	-0.00015429405550453	0.000142630751504999	-0.000178943863335154	-1.58042864362204e-05	-0.000129644247673907	2.93543467883374e-05	9.38946923647782e-05	0	3.46224422670775e-05
237.5	0	-0.000133785230110596	-0.000153730498983505	-2.52133643516489e-05	4.7045389577143e-06	0.000222411826996634	-7.97810754916353e-05	3.8763424703766e-05	-0.000213566305602231	0.000345660866149749	-0.000421864515725722	-0.000104994439843284	-0.000203593671165777	-0.000178943863335154	-4.98631721822721e-05	-7.97810754916353e-05	-0.00023351157447514	-0.000441246228077605	-0.000560354284794032	-0.000332674362318658	0.000217143731517894	0.000113276404716661	-0.000481136765823423	-0.000511054669132786	-0.0002282434789964	-0.000134348786631622	0.000207171097081439	-0.000109698978800999	-9.4458248885804e-05	0.000232384461433088	0.000128517134631856	-9.97263443645441e-06
262.5	-4.45950767035319e-05	-4.45950767035319e-05	-0.000188352941250582	-9.4458248885804e-05	3.93269812247918e-05	-0.000139053325589336	0.00041020121172619	-5.63556521025852e-07	-0.000188916497771608	-4.04540942668435e-05	5.87086935766748e-05	-8.50491709703754e-05	-0.00029278382457284	0.000123249039153116	-1.05361909574803e-05	3.93269812247918e-05	-0.000134348786631622	-8.44856144493496e-05	-0.000272838555699932	-0.000273402112220957	-0.000223538940038685	-0.000411891881289268	-0.000223538940038685	-5.83165199976595e-06	0.000336251788234321	4.87360591402204e-05	0.000405496672768476	8.80630403650122e-05	-0.000302756459009295	9.4090779154286e-06	0.000173112211335388	3.46224422670775e-05
287.5	3.46224422670775e-05	-0.00036673324806471	-0.000545113554878837	9.38946923647782e-05	-0.000129080691152881	-0.000183648402292868	0.000543986441836786	0.000474178000781605	0.000558100058709929	8.84552139440275e-06	-0.00038780562997967	-2.52133643516489e-05	-0.00014902596002579	-9.97263443645441e-05	-0.000252893286827023	-0.000362028709106996	-0.000332110805797632	4.40315201825061e-05	-0.000188352941250582	-0.000104430883322258	-0.000178943863335154	5.40041546189605e-05	1.9381712351883e-05	7.86539624495836e-05	-0.000144321421068076	0.00026644334717914	0.000430146480599099	0.000464768922866176	0.000167844115856647	-0.000163703133419959	-3.98905377458176e-05	-4.45950767035319e-05
312.5	-8.91901534070639e-05	-0.000455923401471774	-0.000431273593641151	-0.00014375786454705	7.39494234918693e-05	-5.26809547874013e-06	0.000192493923687271	0.000588017962019292	0.000375015212938087	0.000167280559335622	-0.000545677111399863	-0.000481136765823423	0.000167844115856647	-0.000218270844559945	-0.000565058823751746	-6.98084410551809e-05	6.39767890554149e-05	4.92996156612462e-05	2.93543467883374e-05	7.39494234918693e-05	9.85992313224925e-05	-8.44856144493496e-05	0.000217143731517894	-5.98358066187265e-05	-0.000357324170149281	-0.000268134016742217	-2.52133643516489e-05	0.000291656711530789	-0.000223538940038685	-5.98358066187265e-05	5.92722500977006e-05	0
337.5	-8.91901534070639e-05	-0.000445950767035319	-0.000119108056716427	-0.000153730498983505	0.000257034269263711	-0.00014902596002579	0.000479446096260345	7.86539624495836e-05	0.000315742962840386	0.000444260097472242	8.84552139440275e-06	7.86539624495836e-05	0.000257034269263711	-9.97263443645441e-05	-0.000282811190136386	-8.44856144493496e-05	-0.000139053325589336	7.39494234918693e-05	-7.45129800128952e-05	0.000153166942462479	0.000177816750293102	3.93269812247918e-05	8.39220579283237e-05	-0.000158998594462245	-0.000262865921263477	-0.000381973977979904	0.000118544500195401	0.00012795357811083	-0.000312729093445749	0.000197198462644985	-0.000133785230110596	-0.000133785230110596
362.5	5.92722500977006e-05	5.92722500977006e-05	0.00013848976906831	0.000153166942462479	8.8626596886038e-05	0.000153166942462479	0.000157871481420193	0.000617935865328655	0.000434851019556813	0.000508800443048683	0.000172548654814362	-9.4458248885804e-05	8.8626596886038e-05	2.93543467883374e-05	-0.000530436381484669	-0.000163703133419959	-5.45677111399863e-05	0.000103867326801233	-0.000119108056716427	7.39494234918693e-05	3.93269812247918e-05	-5.26809547874013e-06	-0.000272838555699932	-8.97537099280897e-05	-0.000629599169328187	-0.00015429405550453	-5.04267287032979e-05	6.86813280131292e-05	-0.000599681266018824	-0.00015429405550453	-6.98084410551809e-05	-8.91901534070639e-05
387.5	6.9244884534155e-05	0.000173112211335388	5.92722500977006e-05	-0.000139053325589336	-7.97810754916353e-05	-7.97810754916353e-05	-5.63556521025852e-07	0.000959455749041716	0.000142630751504999	0.000375578769459113	0.000257034269263711	-9.4458248885804e-05	9.4090779154286e-06	-0.000262865921263477	-3.98905377458176e-05	-0.000119108056716427	-3.98905377458176e-05	-0.000119108056716427	4.92996156612462e-05	-8.44856144493496e-05	8.39220579283237e-05	0.000207734653602465	-0.000386678516937619	-7.97810754916353e-05	-0.000585004092624655	-0.000312729093445749	-8.50491709703754e-05	0.000123249039153116	-0.000897169629549379	-0.000282811190136386	0.00018722582820853	2.46498078306231e-05
412.5	4.7045389577143e-06	6.39767890554149e-05	0.000163139576898933	3.93269812247918e-05	-2.52133643516489e-05	0.00013322167358957	0.000172548654814362	0.000721803192129888	0.000236525443869777	0.00054342288531576	-1.52407299151945e-05	-2.52133643516489e-05	6.39767890554149e-05	-7.45129800128952e-05	-1.52407299151945e-05	-0.00014375786454705	-0.000109135422279973	2.46498078306231e-05	-9.91627878435183e-05	8.39220579283237e-05	0.000143194308026024	-0.000173675767856413	-9.4458248885804e-05	0.000147898846983739	1.41136168731428e-05	-0.000907142263985833	-0.000624894630370473	-7.97810754916353e-05	-5.63556521025852e-07	-0.000550381650357578	0.000241229982827491	2.93543467883374e-05
